date,sku_id,units_sold,store_id,promotion_active,discount_percentage,weather_condition,temperature_c,category,unit_cost,selling_price,current_stock,reorder_point,lead_time_days,day_of_week,month,is_weekend,sales_lag_1,sales_lag_7,sales_lag_14,rolling_mean_7,rolling_std_7,predicted_demand,inventory_status,demand_type
2026-03-02,SKU_011,5,STORE_01,0,0,Sunny,17.8,Home & Kitchen,41.13,78.19,257,73,13,0,3,0,15.0,16.0,8.0,12.714285714285714,5.6484300389364765,10.34,Overstock Risk,Regular Demand
2026-03-03,SKU_011,15,STORE_03,0,0,Rainy,33.5,Home & Kitchen,41.13,78.19,257,73,13,1,3,0,5.0,11.0,12.0,11.142857142857142,6.094494002200268,17.29,Overstock Risk,Regular Demand
2026-03-04,SKU_011,25,STORE_02,0,0,Rainy,23.7,Home & Kitchen,41.13,78.19,257,73,13,2,3,0,15.0,10.0,13.0,11.714285714285714,6.264031867582825,22.62,Overstock Risk,Temporary Demand Spike
2026-03-05,SKU_011,7,STORE_02,0,0,Sunny,30.0,Home & Kitchen,41.13,78.19,257,73,13,3,3,0,25.0,11.0,11.0,13.857142857142858,7.92524597785595,11.29,Overstock Risk,Regular Demand
2026-03-06,SKU_011,27,STORE_01,0,0,Clear,15.9,Home & Kitchen,41.13,78.19,257,73,13,4,3,0,7.0,4.0,25.0,13.285714285714286,8.300889223737418,23.83,Overstock Risk,Regular Demand
2026-03-07,SKU_011,17,STORE_01,0,0,Clear,28.9,Home & Kitchen,41.13,78.19,257,73,13,5,3,1,27.0,22.0,25.0,16.571428571428573,8.56070758090198,21.14,Overstock Risk,Regular Demand
2026-03-08,SKU_011,8,STORE_02,0,0,Stormy,31.1,Home & Kitchen,41.13,78.19,257,73,13,6,3,1,17.0,15.0,18.0,15.857142857142858,8.2346538366541,14.11,Overstock Risk,Regular Demand
2026-03-09,SKU_011,9,STORE_01,0,0,Stormy,15.6,Home & Kitchen,41.13,78.19,257,73,13,0,3,0,8.0,5.0,16.0,14.857142857142858,8.76410427879096,16.16,Overstock Risk,Regular Demand
2026-03-10,SKU_011,50,STORE_01,1,30,Clear,28.5,Home & Kitchen,41.13,78.19,257,73,13,1,3,0,9.0,15.0,11.0,15.428571428571429,8.121107126025318,38.23,Overstock Risk,Temporary Demand Spike
2026-03-11,SKU_011,12,STORE_02,0,0,Sunny,16.2,Home & Kitchen,41.13,78.19,257,73,13,2,3,0,50.0,25.0,10.0,20.428571428571427,15.36074154956002,14.24,Overstock Risk,Regular Demand
2026-03-12,SKU_011,13,STORE_01,0,0,Rainy,15.6,Home & Kitchen,41.13,78.19,257,73,13,3,3,0,12.0,7.0,11.0,18.571428571428573,15.501152030920563,14.41,Overstock Risk,Regular Demand
2026-03-13,SKU_011,14,STORE_02,0,0,Stormy,34.1,Home & Kitchen,41.13,78.19,257,73,13,4,3,0,13.0,27.0,4.0,19.428571428571427,14.90924928645681,20.24,Overstock Risk,Regular Demand
2026-03-14,SKU_011,8,STORE_01,0,0,Stormy,26.9,Home & Kitchen,41.13,78.19,257,73,13,5,3,1,14.0,17.0,22.0,17.571428571428573,14.61571235414292,14.07,Overstock Risk,Regular Demand
2026-03-15,SKU_011,18,STORE_03,0,0,Clear,18.1,Home & Kitchen,41.13,78.19,257,73,13,6,3,1,8.0,8.0,15.0,16.285714285714285,15.06335825454471,18.84,Overstock Risk,Regular Demand
2026-03-16,SKU_011,18,STORE_01,0,0,Stormy,19.9,Home & Kitchen,41.13,78.19,257,73,13,0,3,0,18.0,9.0,5.0,17.714285714285715,14.61408322719653,17.23,Overstock Risk,Regular Demand
2026-03-17,SKU_011,22,STORE_01,0,0,Stormy,24.2,Home & Kitchen,41.13,78.19,257,73,13,1,3,0,18.0,50.0,15.0,19.0,14.106735979665832,21.48,Overstock Risk,Regular Demand
2026-03-18,SKU_011,11,STORE_02,0,0,Rainy,21.9,Home & Kitchen,41.13,78.19,257,73,13,2,3,0,22.0,12.0,25.0,15.0,4.654746681256127,12.48,Overstock Risk,Regular Demand
2026-03-19,SKU_011,20,STORE_02,0,0,Rainy,20.4,Home & Kitchen,41.13,78.19,257,73,13,3,3,0,11.0,13.0,7.0,14.857142857142858,4.775931721614334,18.63,Overstock Risk,Regular Demand
2026-03-20,SKU_011,11,STORE_03,0,0,Stormy,34.5,Home & Kitchen,41.13,78.19,257,73,13,4,3,0,20.0,14.0,27.0,15.857142857142858,5.047394424471779,13.87,Overstock Risk,Regular Demand
2026-03-21,SKU_011,7,STORE_01,0,0,Clear,22.8,Home & Kitchen,41.13,78.19,257,73,13,5,3,1,11.0,8.0,17.0,15.428571428571429,5.349677337844397,12.62,Overstock Risk,Regular Demand
2026-03-22,SKU_011,25,STORE_02,0,0,Clear,30.0,Home & Kitchen,41.13,78.19,257,73,13,6,3,1,7.0,18.0,8.0,15.285714285714286,5.589105048046021,24.18,Overstock Risk,Regular Demand
2026-03-23,SKU_011,7,STORE_02,0,0,Clear,32.8,Home & Kitchen,41.13,78.19,257,73,13,0,3,0,25.0,18.0,9.0,16.285714285714285,6.676183683170119,9.89,Overstock Risk,Regular Demand
2026-03-24,SKU_011,14,STORE_02,0,0,Stormy,31.6,Home & Kitchen,41.13,78.19,257,73,13,1,3,0,7.0,22.0,50.0,14.714285714285714,7.45462464322831,14.9,Overstock Risk,Regular Demand
2026-03-25,SKU_011,26,STORE_01,0,0,Clear,24.7,Home & Kitchen,41.13,78.19,257,73,13,2,3,0,14.0,11.0,12.0,13.571428571428571,6.729466121893506,23.74,Overstock Risk,Regular Demand
2026-03-26,SKU_011,27,STORE_03,0,0,Rainy,34.1,Home & Kitchen,41.13,78.19,257,73,13,3,3,0,26.0,20.0,13.0,15.714285714285714,8.035634920242885,23.47,Overstock Risk,Regular Demand
2026-03-27,SKU_011,20,STORE_01,0,0,Stormy,17.9,Home & Kitchen,41.13,78.19,257,73,13,4,3,0,27.0,11.0,14.0,16.714285714285715,9.031690238899191,19.47,Overstock Risk,Regular Demand
2026-03-28,SKU_011,5,STORE_02,0,0,Stormy,24.0,Home & Kitchen,41.13,78.19,257,73,13,5,3,1,20.0,7.0,8.0,18.0,8.717797887081261,11.65,Overstock Risk,Regular Demand
2026-03-29,SKU_011,36,STORE_03,0,0,Stormy,17.6,Home & Kitchen,41.13,78.19,257,73,13,6,3,1,5.0,25.0,18.0,17.714285714285715,9.159954252329014,33.01,Overstock Risk,Regular Demand
2026-03-30,SKU_011,23,STORE_01,0,0,Stormy,26.3,Home & Kitchen,41.13,78.19,257,73,13,0,3,0,36.0,7.0,18.0,19.285714285714285,11.309498746839337,22.17,Overstock Risk,Regular Demand
2026-03-31,SKU_011,57,STORE_01,0,0,Rainy,23.4,Home & Kitchen,41.13,78.19,257,73,13,1,3,0,23.0,14.0,22.0,21.571428571428573,9.947481136065536,41.78,Overstock Risk,Temporary Demand Spike
2026-04-01,SKU_011,24,STORE_01,0,0,Clear,34.1,Home & Kitchen,41.13,78.19,257,73,13,2,4,0,57.0,26.0,11.0,27.714285714285715,15.955294687702509,27.15,Overstock Risk,Regular Demand
2026-04-02,SKU_011,21,STORE_01,0,0,Clear,34.7,Home & Kitchen,41.13,78.19,257,73,13,3,4,0,24.0,27.0,20.0,27.428571428571427,16.008926081586907,21.3,Overstock Risk,Regular Demand
2026-04-03,SKU_011,19,STORE_01,0,0,Sunny,27.9,Home & Kitchen,41.13,78.19,257,73,13,4,4,0,21.0,20.0,11.0,26.571428571428573,16.195237395163847,18.42,Overstock Risk,Regular Demand
2026-04-04,SKU_011,22,STORE_01,0,0,Clear,33.0,Home & Kitchen,41.13,78.19,257,73,13,5,4,1,19.0,5.0,7.0,26.428571428571427,16.26711552854552,23.71,Overstock Risk,Regular Demand
2026-04-05,SKU_011,28,STORE_02,0,0,Clear,15.7,Home & Kitchen,41.13,78.19,257,73,13,6,4,1,22.0,36.0,25.0,28.857142857142858,13.582201238245212,22.48,Overstock Risk,Regular Demand
2026-04-06,SKU_011,69,STORE_02,0,0,Sunny,33.9,Home & Kitchen,41.13,78.19,257,73,13,0,4,0,28.0,23.0,7.0,27.714285714285715,13.212548148310676,51.09,Overstock Risk,Temporary Demand Spike
2026-04-07,SKU_011,24,STORE_03,1,20,Sunny,23.0,Home & Kitchen,41.13,78.19,257,73,13,1,4,0,69.0,57.0,14.0,34.285714285714285,20.113961036340616,22.49,Overstock Risk,Regular Demand
2026-04-08,SKU_011,15,STORE_03,0,0,Stormy,27.7,Home & Kitchen,41.13,78.19,257,73,13,2,4,0,24.0,24.0,26.0,29.571428571428573,17.614928733483815,19.4,Overstock Risk,Regular Demand
2026-04-09,SKU_011,19,STORE_03,1,10,Stormy,30.4,Home & Kitchen,41.13,78.19,257,73,13,3,4,0,15.0,21.0,27.0,28.285714285714285,18.4003105563854,19.16,Overstock Risk,Regular Demand
2026-04-10,SKU_011,24,STORE_01,1,20,Sunny,22.7,Home & Kitchen,41.13,78.19,257,73,13,4,4,0,19.0,19.0,20.0,28.0,18.547236990991387,22.91,Overstock Risk,Regular Demand
2026-04-11,SKU_011,26,STORE_02,0,0,Rainy,19.8,Home & Kitchen,41.13,78.19,257,73,13,5,4,1,24.0,22.0,5.0,28.714285714285715,18.236541025409064,22.67,Overstock Risk,Regular Demand
2026-04-12,SKU_011,24,STORE_03,0,0,Sunny,16.9,Home & Kitchen,41.13,78.19,257,73,13,6,4,1,26.0,28.0,36.0,29.285714285714285,18.05283251749601,24.08,Overstock Risk,Regular Demand
2026-04-13,SKU_011,25,STORE_02,0,0,Stormy,15.7,Home & Kitchen,41.13,78.19,257,73,13,0,4,0,24.0,69.0,23.0,28.714285714285715,18.16328059312968,23.42,Overstock Risk,Regular Demand
2026-04-14,SKU_011,27,STORE_01,0,0,Rainy,30.1,Home & Kitchen,41.13,78.19,257,73,13,1,4,0,25.0,24.0,57.0,22.428571428571427,3.952094080237266,24.15,Overstock Risk,Regular Demand
2026-04-15,SKU_011,23,STORE_02,1,30,Stormy,22.0,Home & Kitchen,41.13,78.19,257,73,13,2,4,0,27.0,15.0,24.0,22.857142857142858,4.298393941484347,22.75,Overstock Risk,Regular Demand
2026-04-16,SKU_011,20,STORE_01,0,0,Stormy,25.8,Home & Kitchen,41.13,78.19,257,73,13,3,4,0,23.0,19.0,21.0,24.0,2.581988897471411,19.37,Overstock Risk,Regular Demand
2026-04-17,SKU_011,19,STORE_01,0,0,Rainy,28.1,Home & Kitchen,41.13,78.19,257,73,13,4,4,0,20.0,24.0,19.0,24.142857142857142,2.2677868380551383,20.86,Overstock Risk,Regular Demand
2026-04-18,SKU_011,16,STORE_03,0,0,Sunny,16.9,Home & Kitchen,41.13,78.19,257,73,13,5,4,1,19.0,26.0,22.0,23.428571428571427,2.992052966172201,16.1,Overstock Risk,Regular Demand
2026-04-19,SKU_011,20,STORE_01,1,30,Rainy,17.9,Home & Kitchen,41.13,78.19,257,73,13,6,4,1,16.0,24.0,28.0,22.0,3.829708431025195,21.52,Overstock Risk,Regular Demand
2026-04-20,SKU_011,18,STORE_01,1,20,Stormy,34.4,Home & Kitchen,41.13,78.19,257,73,13,0,4,0,20.0,25.0,69.0,21.428571428571427,3.7796447300921066,19.02,Overstock Risk,Regular Demand
2026-04-21,SKU_011,2,STORE_03,0,0,Sunny,32.3,Home & Kitchen,41.13,78.19,257,73,13,1,4,0,18.0,27.0,24.0,20.428571428571427,3.598941643369564,10.2,Overstock Risk,Regular Demand
2026-04-22,SKU_011,24,STORE_02,1,10,Clear,20.3,Home & Kitchen,41.13,78.19,257,73,13,2,4,0,2.0,23.0,15.0,16.857142857142858,6.890296835129008,21.25,Overstock Risk,Regular Demand
2026-04-23,SKU_011,7,STORE_01,0,0,Stormy,32.0,Home & Kitchen,41.13,78.19,257,73,13,3,4,0,24.0,20.0,19.0,17.0,7.047458170621876,10.52,Overstock Risk,Regular Demand
2026-04-24,SKU_011,23,STORE_02,0,0,Clear,18.5,Home & Kitchen,41.13,78.19,257,73,13,4,4,0,7.0,19.0,24.0,15.142857142857142,7.798046153333667,20.95,Overstock Risk,Regular Demand
2026-04-25,SKU_011,23,STORE_02,0,0,Rainy,22.4,Home & Kitchen,41.13,78.19,257,73,13,5,4,1,23.0,16.0,26.0,15.714285714285714,8.260635280539475,24.32,Overstock Risk,Regular Demand
2026-04-26,SKU_011,32,STORE_03,0,0,Rainy,33.6,Home & Kitchen,41.13,78.19,257,73,13,6,4,1,23.0,20.0,24.0,16.714285714285715,8.712333895389929,28.04,Overstock Risk,Regular Demand
2026-04-27,SKU_011,24,STORE_03,0,0,Sunny,31.4,Home & Kitchen,41.13,78.19,257,73,13,0,4,0,32.0,18.0,25.0,18.428571428571427,10.469911538262686,21.38,Overstock Risk,Regular Demand
2026-04-28,SKU_011,28,STORE_03,0,0,Rainy,19.2,Home & Kitchen,41.13,78.19,257,73,13,1,4,0,24.0,2.0,27.0,19.285714285714285,10.672617387724554,25.51,Overstock Risk,Regular Demand
2026-04-29,SKU_011,24,STORE_01,0,0,Sunny,17.9,Home & Kitchen,41.13,78.19,257,73,13,2,4,0,28.0,24.0,23.0,23.0,7.788880963698546,22.39,Overstock Risk,Regular Demand
2026-04-30,SKU_011,31,STORE_03,0,0,Rainy,20.6,Home & Kitchen,41.13,78.19,257,73,13,3,4,0,24.0,7.0,20.0,23.0,7.788880963698546,26.64,Overstock Risk,Regular Demand
2026-05-01,SKU_011,7,STORE_01,0,0,Rainy,25.4,Home & Kitchen,41.13,78.19,257,73,13,4,5,0,31.0,23.0,19.0,26.428571428571427,3.8668308667926232,13.17,Overstock Risk,Regular Demand
2026-05-02,SKU_011,73,STORE_03,1,50,Rainy,34.0,Home & Kitchen,41.13,78.19,257,73,13,5,5,1,7.0,23.0,16.0,24.142857142857142,8.355209381548907,56.63,Overstock Risk,Temporary Demand Spike
2026-05-03,SKU_011,25,STORE_02,1,10,Stormy,34.9,Home & Kitchen,41.13,78.19,257,73,13,6,5,1,73.0,32.0,20.0,31.285714285714285,20.19665224498262,30.28,Overstock Risk,Regular Demand
2026-05-04,SKU_011,23,STORE_01,0,0,Rainy,18.4,Home & Kitchen,41.13,78.19,257,73,13,0,5,0,25.0,24.0,18.0,30.285714285714285,20.328258539237805,20.48,Overstock Risk,Regular Demand
2026-05-05,SKU_011,24,STORE_02,0,0,Rainy,25.6,Home & Kitchen,41.13,78.19,257,73,13,1,5,0,23.0,28.0,2.0,30.142857142857142,20.383233072213788,22.9,Overstock Risk,Regular Demand
2026-05-06,SKU_011,39,STORE_02,0,0,Sunny,28.9,Home & Kitchen,41.13,78.19,257,73,13,2,5,0,24.0,24.0,24.0,29.571428571428573,20.508999186187683,32.75,Overstock Risk,Regular Demand
2026-05-07,SKU_011,33,STORE_02,0,0,Stormy,18.8,Home & Kitchen,41.13,78.19,257,73,13,3,5,0,39.0,31.0,7.0,31.714285714285715,20.61321813557411,29.24,Overstock Risk,Regular Demand
2026-05-08,SKU_011,25,STORE_02,0,0,Stormy,22.5,Home & Kitchen,41.13,78.19,257,73,13,4,5,0,33.0,7.0,23.0,32.0,20.615528128088297,24.41,Overstock Risk,Regular Demand
2026-05-09,SKU_011,17,STORE_01,0,0,Rainy,24.2,Home & Kitchen,41.13,78.19,257,73,13,5,5,1,25.0,73.0,23.0,34.57142857142857,17.924444601875795,19.81,Overstock Risk,Regular Demand
2026-05-10,SKU_011,29,STORE_02,1,20,Clear,19.9,Home & Kitchen,41.13,78.19,257,73,13,6,5,1,17.0,25.0,32.0,26.571428571428573,7.207800007795737,30.54,Overstock Risk,Regular Demand
2026-05-11,SKU_011,16,STORE_01,0,0,Stormy,34.0,Home & Kitchen,41.13,78.19,257,73,13,0,5,0,29.0,23.0,24.0,27.142857142857142,7.221001117771445,18.17,Overstock Risk,Regular Demand
2026-05-12,SKU_011,22,STORE_01,0,0,Sunny,17.7,Home & Kitchen,41.13,78.19,257,73,13,1,5,0,16.0,24.0,28.0,26.142857142857142,8.295150620062486,19.77,Overstock Risk,Regular Demand
2026-05-13,SKU_011,26,STORE_03,0,0,Rainy,18.7,Home & Kitchen,41.13,78.19,257,73,13,2,5,0,22.0,39.0,24.0,25.857142857142858,8.414839499926487,22.15,Overstock Risk,Regular Demand
2026-05-14,SKU_011,12,STORE_03,0,0,Rainy,33.4,Home & Kitchen,41.13,78.19,257,73,13,3,5,0,26.0,33.0,31.0,24.0,6.164414002968901,14.87,Overstock Risk,Regular Demand
2026-05-15,SKU_011,14,STORE_03,0,0,Rainy,16.5,Home & Kitchen,41.13,78.19,257,73,13,4,5,0,12.0,25.0,7.0,21.0,6.164414002968881,15.67,Overstock Risk,Regular Demand
2026-05-16,SKU_011,37,STORE_03,0,0,Rainy,31.0,Home & Kitchen,41.13,78.19,257,73,13,5,5,1,14.0,17.0,73.0,19.428571428571427,6.373307431706579,32.35,Overstock Risk,Temporary Demand Spike
2026-05-17,SKU_011,13,STORE_01,0,0,Sunny,20.5,Home & Kitchen,41.13,78.19,257,73,13,6,5,1,37.0,29.0,25.0,22.285714285714285,9.031690238899222,18.25,Overstock Risk,Regular Demand
2026-05-18,SKU_011,8,STORE_01,0,0,Sunny,17.1,Home & Kitchen,41.13,78.19,257,73,13,0,5,0,13.0,16.0,23.0,20.0,9.073771725877398,11.88,Overstock Risk,Regular Demand
2026-05-19,SKU_011,26,STORE_02,0,0,Rainy,21.3,Home & Kitchen,41.13,78.19,257,73,13,1,5,0,8.0,22.0,24.0,18.857142857142858,10.106574946185074,25.58,Overstock Risk,Regular Demand
2026-05-20,SKU_011,27,STORE_02,0,0,Stormy,18.8,Home & Kitchen,41.13,78.19,257,73,13,2,5,0,26.0,26.0,39.0,19.428571428571427,10.422046229941907,23.16,Overstock Risk,Regular Demand
2026-05-21,SKU_011,10,STORE_03,0,0,Stormy,26.4,Home & Kitchen,41.13,78.19,257,73,13,3,5,0,27.0,12.0,33.0,19.571428571428573,10.53339361043627,14.83,Overstock Risk,Regular Demand
2026-05-22,SKU_011,15,STORE_01,0,0,Rainy,15.2,Home & Kitchen,41.13,78.19,257,73,13,4,5,0,10.0,14.0,25.0,19.285714285714285,10.796824930109189,14.94,Overstock Risk,Regular Demand
2026-05-23,SKU_011,11,STORE_01,1,10,Clear,28.6,Home & Kitchen,41.13,78.19,257,73,13,5,5,1,15.0,37.0,17.0,19.428571428571427,10.721584815333024,15.68,Overstock Risk,Regular Demand
2026-05-24,SKU_011,20,STORE_02,0,0,Stormy,29.8,Home & Kitchen,41.13,78.19,257,73,13,6,5,1,11.0,13.0,29.0,15.714285714285714,7.696628822938891,21.48,Overstock Risk,Regular Demand
2026-05-25,SKU_011,18,STORE_03,1,10,Stormy,16.7,Home & Kitchen,41.13,78.19,257,73,13,0,5,0,20.0,8.0,16.0,16.714285714285715,7.739816658342783,18.4,Overstock Risk,Regular Demand
2026-05-26,SKU_011,18,STORE_02,1,30,Rainy,24.8,Home & Kitchen,41.13,78.19,257,73,13,1,5,0,18.0,26.0,22.0,18.142857142857142,6.718843437888383,18.78,Overstock Risk,Regular Demand
2026-05-27,SKU_011,18,STORE_03,1,50,Clear,30.0,Home & Kitchen,41.13,78.19,257,73,13,2,5,0,18.0,27.0,26.0,17.0,5.773502691896132,17.79,Overstock Risk,Regular Demand
2026-05-28,SKU_011,7,STORE_01,0,0,Clear,34.7,Home & Kitchen,41.13,78.19,257,73,13,3,5,0,18.0,10.0,12.0,15.714285714285714,3.860668582611096,10.68,Overstock Risk,Regular Demand
2026-05-29,SKU_011,29,STORE_03,1,30,Rainy,29.4,Home & Kitchen,41.13,78.19,257,73,13,4,5,0,7.0,15.0,14.0,15.285714285714286,4.680252333449589,24.19,Overstock Risk,Temporary Demand Spike
2026-05-30,SKU_011,18,STORE_02,0,0,Rainy,24.6,Home & Kitchen,41.13,78.19,257,73,13,5,5,1,29.0,11.0,37.0,17.285714285714285,6.969320524371593,19.92,Overstock Risk,Regular Demand
2026-05-31,SKU_011,30,STORE_03,0,0,Clear,25.5,Home & Kitchen,41.13,78.19,257,73,13,6,5,1,18.0,20.0,13.0,18.285714285714285,6.395683067879502,28.89,Overstock Risk,Regular Demand
2026-06-01,SKU_011,6,STORE_03,0,0,Stormy,32.9,Home & Kitchen,41.13,78.19,257,73,13,0,6,0,30.0,18.0,8.0,19.714285714285715,7.804150299985301,11.11,Overstock Risk,Regular Demand
2026-06-02,SKU_011,14,STORE_02,1,10,Stormy,34.7,Home & Kitchen,41.13,78.19,257,73,13,1,6,0,6.0,18.0,26.0,18.0,9.398581453247717,14.55,Overstock Risk,Regular Demand
2026-06-03,SKU_011,18,STORE_02,0,0,Rainy,17.5,Home & Kitchen,41.13,78.19,257,73,13,2,6,0,14.0,18.0,27.0,17.428571428571427,9.519403742832122,19.26,Overstock Risk,Regular Demand
2026-06-04,SKU_011,8,STORE_02,0,0,Sunny,23.7,Home & Kitchen,41.13,78.19,257,73,13,3,6,0,18.0,7.0,10.0,17.428571428571427,9.519403742832122,12.05,Overstock Risk,Regular Demand
2026-06-05,SKU_011,34,STORE_01,0,0,Clear,34.5,Home & Kitchen,41.13,78.19,257,73,13,4,6,0,8.0,29.0,15.0,17.571428571428573,9.342682392424184,26.39,Overstock Risk,Regular Demand
2026-06-06,SKU_011,26,STORE_03,0,0,Stormy,19.6,Home & Kitchen,41.13,78.19,257,73,13,5,6,1,34.0,18.0,11.0,18.285714285714285,10.483547200483269,26.02,Overstock Risk,Regular Demand
2026-06-07,SKU_011,28,STORE_03,0,0,Clear,34.2,Home & Kitchen,41.13,78.19,257,73,13,6,6,1,26.0,30.0,20.0,19.428571428571427,10.87592360609953,27.05,Overstock Risk,Regular Demand
2026-06-08,SKU_011,6,STORE_01,0,0,Stormy,19.2,Home & Kitchen,41.13,78.19,257,73,13,0,6,0,28.0,6.0,18.0,19.142857142857142,10.574002260711056,13.7,Overstock Risk,Regular Demand
2026-06-09,SKU_011,31,STORE_02,0,0,Stormy,26.3,Home & Kitchen,41.13,78.19,257,73,13,1,6,0,6.0,14.0,18.0,19.142857142857142,10.574002260711056,26.75,Overstock Risk,Regular Demand
2026-06-10,SKU_011,14,STORE_01,0,0,Sunny,17.4,Home & Kitchen,41.13,78.19,257,73,13,2,6,0,31.0,18.0,18.0,21.571428571428573,11.133390361986766,14.13,Overstock Risk,Regular Demand
2026-06-11,SKU_011,20,STORE_02,0,0,Stormy,19.8,Home & Kitchen,41.13,78.19,257,73,13,3,6,0,14.0,8.0,7.0,21.0,11.445523142259544,18.72,Overstock Risk,Regular Demand
2026-06-12,SKU_011,13,STORE_01,0,0,Clear,15.2,Home & Kitchen,41.13,78.19,257,73,13,4,6,0,20.0,34.0,29.0,22.714285714285715,9.978548420057274,14.16,Overstock Risk,Regular Demand
2026-06-13,SKU_011,12,STORE_03,1,50,Rainy,30.8,Home & Kitchen,41.13,78.19,257,73,13,5,6,1,13.0,26.0,18.0,19.714285714285715,9.141741003300591,17.87,Overstock Risk,Regular Demand
2026-06-14,SKU_011,106,STORE_02,1,10,Rainy,29.8,Home & Kitchen,41.13,78.19,257,73,13,6,6,1,12.0,28.0,30.0,17.714285714285715,9.068522219088058,72.29,Overstock Risk,Temporary Demand Spike
2026-06-15,SKU_011,26,STORE_01,0,0,Rainy,25.5,Home & Kitchen,41.13,78.19,257,73,13,0,6,0,106.0,6.0,6.0,28.857142857142858,34.91145261672054,26.8,Overstock Risk,Regular Demand
2026-06-16,SKU_011,0,STORE_01,0,0,Sunny,28.9,Home & Kitchen,41.13,78.19,257,73,13,1,6,0,26.0,31.0,14.0,31.714285714285715,33.51971701210241,5.48,Overstock Risk,Regular Demand
2026-06-17,SKU_011,11,STORE_01,0,0,Sunny,33.4,Home & Kitchen,41.13,78.19,257,73,13,2,6,0,0.0,14.0,18.0,27.285714285714285,35.61233066282091,11.21,Overstock Risk,Regular Demand
2026-06-18,SKU_011,12,STORE_03,0,0,Clear,33.4,Home & Kitchen,41.13,78.19,257,73,13,3,6,0,11.0,20.0,8.0,26.857142857142858,35.81633040680637,12.79,Overstock Risk,Regular Demand
2026-06-19,SKU_011,31,STORE_03,0,0,Clear,20.2,Home & Kitchen,41.13,78.19,257,73,13,4,6,0,12.0,13.0,34.0,25.714285714285715,36.197211152768304,27.77,Overstock Risk,Regular Demand
2026-06-20,SKU_011,14,STORE_03,0,0,Clear,30.4,Home & Kitchen,41.13,78.19,257,73,13,5,6,1,31.0,12.0,26.0,28.285714285714285,35.78041496738257,17.49,Overstock Risk,Regular Demand
2026-06-21,SKU_011,10,STORE_02,0,0,Sunny,24.0,Home & Kitchen,41.13,78.19,257,73,13,6,6,1,14.0,106.0,28.0,28.571428571428573,35.63639124479891,13.81,Overstock Risk,Regular Demand
2026-06-22,SKU_011,16,STORE_02,0,0,Clear,25.2,Home & Kitchen,41.13,78.19,257,73,13,0,6,0,10.0,26.0,6.0,14.857142857142858,10.431180365113152,15.86,Overstock Risk,Regular Demand
2026-06-23,SKU_011,19,STORE_03,0,0,Rainy,29.1,Home & Kitchen,41.13,78.19,257,73,13,1,6,0,16.0,0.0,31.0,13.428571428571429,9.271050693010972,18.07,Overstock Risk,Regular Demand
2026-06-24,SKU_011,20,STORE_03,1,30,Rainy,31.5,Home & Kitchen,41.13,78.19,257,73,13,2,6,0,19.0,11.0,14.0,16.142857142857142,7.244045173533152,18.87,Overstock Risk,Regular Demand
2026-06-25,SKU_011,66,STORE_02,0,0,Clear,24.9,Home & Kitchen,41.13,78.19,257,73,13,3,6,0,20.0,12.0,20.0,17.428571428571427,6.972736021035516,49.96,Overstock Risk,Temporary Demand Spike
2026-06-26,SKU_011,3,STORE_01,1,20,Sunny,23.2,Home & Kitchen,41.13,78.19,257,73,13,4,6,0,66.0,31.0,13.0,25.142857142857142,19.169668501990056,9.88,Overstock Risk,Regular Demand
2026-06-27,SKU_011,31,STORE_03,0,0,Clear,26.7,Home & Kitchen,41.13,78.19,257,73,13,5,6,1,3.0,14.0,12.0,21.142857142857142,20.610907884164703,29.29,Overstock Risk,Regular Demand
2026-06-28,SKU_011,5,STORE_02,0,0,Sunny,32.5,Home & Kitchen,41.13,78.19,257,73,13,6,6,1,31.0,10.0,106.0,23.571428571428573,20.630536774864744,12.56,Overstock Risk,Regular Demand
2026-06-29,SKU_011,20,STORE_02,1,30,Clear,27.9,Home & Kitchen,41.13,78.19,257,73,13,0,6,0,5.0,16.0,26.0,22.857142857142858,21.255811530250327,21.78,Overstock Risk,Regular Demand
2026-06-30,SKU_011,24,STORE_02,0,0,Rainy,15.1,Home & Kitchen,41.13,78.19,257,73,13,1,6,0,20.0,19.0,0.0,23.428571428571427,21.093894399858456,24.75,Overstock Risk,Regular Demand
2026-07-01,SKU_011,26,STORE_01,0,0,Sunny,15.7,Home & Kitchen,41.13,78.19,257,73,13,2,7,0,24.0,20.0,11.0,24.142857142857142,21.003401085130385,24.38,Overstock Risk,Regular Demand
2026-07-02,SKU_011,18,STORE_02,0,0,Stormy,15.3,Home & Kitchen,41.13,78.19,257,73,13,3,7,0,26.0,66.0,12.0,25.0,20.928449536456327,18.75,Overstock Risk,Regular Demand
2026-07-03,SKU_011,21,STORE_01,0,0,Sunny,18.8,Home & Kitchen,41.13,78.19,257,73,13,4,7,0,18.0,3.0,31.0,18.142857142857142,10.542431272854271,20.36,Overstock Risk,Regular Demand
2026-07-04,SKU_011,40,STORE_01,0,0,Stormy,22.1,Home & Kitchen,41.13,78.19,257,73,13,5,7,1,21.0,31.0,14.0,20.714285714285715,8.159131606453434,31.69,Overstock Risk,Temporary Demand Spike
2026-07-05,SKU_011,35,STORE_03,0,0,Sunny,31.5,Home & Kitchen,41.13,78.19,257,73,13,6,7,1,40.0,5.0,10.0,22.0,10.440306508910496,24.13,Overstock Risk,Regular Demand
