date,sku_id,units_sold,store_id,promotion_active,discount_percentage,weather_condition,temperature_c,category,unit_cost,selling_price,current_stock,reorder_point,lead_time_days
2026-01-23,SKU_011,21,STORE_01,0,0,Sunny,24.7,Home & Kitchen,41.13,78.19,257,73,13
2026-01-23,SKU_012,20,STORE_01,0,0,Sunny,24.7,Home & Kitchen,138.43,215.85,73,53,5
2026-01-23,SKU_013,9,STORE_01,0,0,Sunny,24.7,Groceries,63.38,95.43,292,53,8
2026-01-23,SKU_014,8,STORE_02,0,0,Sunny,24.7,Groceries,114.03,157.27,120,69,7
2026-01-23,SKU_015,6,STORE_02,0,0,Sunny,24.7,Home & Kitchen,28.9,40.43,190,49,3
2026-01-23,SKU_016,30,STORE_01,0,0,Sunny,24.7,Home & Kitchen,66.47,120.94,211,98,3
2026-01-23,SKU_017,25,STORE_02,0,0,Sunny,24.7,Electronics,97.91,176.78,209,72,3
2026-01-23,SKU_018,11,STORE_02,0,0,Sunny,24.7,Groceries,129.16,218.5,226,56,14
2026-01-23,SKU_019,18,STORE_02,0,0,Sunny,24.7,Apparel,107.94,154.53,202,92,8
2026-01-23,SKU_020,11,STORE_03,0,0,Sunny,24.7,Apparel,91.87,157.08,203,69,8
2026-01-24,SKU_001,36,STORE_02,0,0,Stormy,28.5,Groceries,89.11,173.34,225,59,3
2026-01-24,SKU_002,21,STORE_01,0,0,Stormy,28.5,Groceries,93.67,139.52,92,48,10
2026-01-24,SKU_003,20,STORE_03,0,0,Stormy,28.5,Apparel,76.77,144.31,39,57,13
2026-01-24,SKU_004,18,STORE_02,0,0,Stormy,28.5,Apparel,50.71,93.58,178,31,14
2026-01-24,SKU_005,9,STORE_02,0,0,Stormy,28.5,Home & Kitchen,144.78,283.08,13,91,9
2026-01-24,SKU_006,9,STORE_02,0,0,Stormy,28.5,Home & Kitchen,34.27,61.62,116,37,13
2026-01-24,SKU_007,20,STORE_03,0,0,Stormy,28.5,Groceries,63.35,111.77,59,50,13
2026-01-24,SKU_008,74,STORE_03,0,0,Stormy,28.5,Apparel,77.29,104.6,103,100,13
2026-01-24,SKU_009,25,STORE_02,0,0,Stormy,28.5,Electronics,13.65,22.2,97,26,5
2026-01-24,SKU_010,8,STORE_03,0,0,Stormy,28.5,Apparel,54.66,105.41,220,66,9
2026-01-24,SKU_011,28,STORE_01,0,0,Stormy,28.5,Home & Kitchen,41.13,78.19,257,73,13
2026-01-24,SKU_012,19,STORE_01,0,0,Stormy,28.5,Home & Kitchen,138.43,215.85,73,53,5
2026-01-24,SKU_013,13,STORE_03,0,0,Stormy,28.5,Groceries,63.38,95.43,292,53,8
2026-01-24,SKU_014,36,STORE_01,0,0,Stormy,28.5,Groceries,114.03,157.27,120,69,7
2026-01-24,SKU_015,19,STORE_03,0,0,Stormy,28.5,Home & Kitchen,28.9,40.43,190,49,3
2026-01-24,SKU_016,15,STORE_02,0,0,Stormy,28.5,Home & Kitchen,66.47,120.94,211,98,3
2026-01-24,SKU_017,16,STORE_02,0,0,Stormy,28.5,Electronics,97.91,176.78,209,72,3
2026-01-24,SKU_018,19,STORE_01,0,0,Stormy,28.5,Groceries,129.16,218.5,226,56,14
2026-01-24,SKU_019,30,STORE_02,0,0,Stormy,28.5,Apparel,107.94,154.53,202,92,8
2026-01-24,SKU_020,5,STORE_01,0,0,Stormy,28.5,Apparel,91.87,157.08,203,69,8
2026-01-25,SKU_001,8,STORE_03,0,0,Stormy,16.5,Groceries,89.11,173.34,225,59,3
2026-01-25,SKU_002,24,STORE_02,0,0,Stormy,16.5,Groceries,93.67,139.52,92,48,10
2026-01-25,SKU_003,22,STORE_03,0,0,Stormy,16.5,Apparel,76.77,144.31,39,57,13
2026-01-25,SKU_004,22,STORE_01,0,0,Stormy,16.5,Apparel,50.71,93.58,178,31,14
2026-01-25,SKU_005,36,STORE_02,0,0,Stormy,16.5,Home & Kitchen,144.78,283.08,13,91,9
2026-01-25,SKU_006,30,STORE_03,0,0,Stormy,16.5,Home & Kitchen,34.27,61.62,116,37,13
2026-01-25,SKU_007,40,STORE_03,0,0,Stormy,16.5,Groceries,63.35,111.77,59,50,13
2026-01-25,SKU_008,21,STORE_01,0,0,Stormy,16.5,Apparel,77.29,104.6,103,100,13
2026-01-25,SKU_009,14,STORE_01,0,0,Stormy,16.5,Electronics,13.65,22.2,97,26,5
2026-01-25,SKU_010,13,STORE_01,0,0,Stormy,16.5,Apparel,54.66,105.41,220,66,9
2026-01-25,SKU_011,20,STORE_02,0,0,Stormy,16.5,Home & Kitchen,41.13,78.19,257,73,13
2026-01-25,SKU_012,23,STORE_03,0,0,Stormy,16.5,Home & Kitchen,138.43,215.85,73,53,5
2026-01-25,SKU_013,23,STORE_03,0,0,Stormy,16.5,Groceries,63.38,95.43,292,53,8
2026-01-25,SKU_014,12,STORE_01,0,0,Stormy,16.5,Groceries,114.03,157.27,120,69,7
2026-01-25,SKU_015,36,STORE_03,0,0,Stormy,16.5,Home & Kitchen,28.9,40.43,190,49,3
2026-01-25,SKU_016,23,STORE_03,0,0,Stormy,16.5,Home & Kitchen,66.47,120.94,211,98,3
2026-01-25,SKU_017,41,STORE_01,0,0,Stormy,16.5,Electronics,97.91,176.78,209,72,3
2026-01-25,SKU_018,37,STORE_02,0,0,Stormy,16.5,Groceries,129.16,218.5,226,56,14
2026-01-25,SKU_019,20,STORE_02,0,0,Stormy,16.5,Apparel,107.94,154.53,202,92,8
2026-01-25,SKU_020,30,STORE_02,0,0,Stormy,16.5,Apparel,91.87,157.08,203,69,8
2026-01-26,SKU_001,28,STORE_01,0,0,Stormy,17.1,Groceries,89.11,173.34,225,59,3
2026-01-26,SKU_002,22,STORE_03,0,0,Stormy,17.1,Groceries,93.67,139.52,92,48,10
2026-01-26,SKU_003,24,STORE_03,0,0,Stormy,17.1,Apparel,76.77,144.31,39,57,13
2026-01-26,SKU_004,20,STORE_02,0,0,Stormy,17.1,Apparel,50.71,93.58,178,31,14
2026-01-26,SKU_005,26,STORE_03,0,0,Stormy,17.1,Home & Kitchen,144.78,283.08,13,91,9
2026-01-26,SKU_006,18,STORE_02,0,0,Stormy,17.1,Home & Kitchen,34.27,61.62,116,37,13
2026-01-26,SKU_007,27,STORE_02,0,0,Stormy,17.1,Groceries,63.35,111.77,59,50,13
2026-01-26,SKU_008,15,STORE_01,0,0,Stormy,17.1,Apparel,77.29,104.6,103,100,13
2026-01-26,SKU_009,14,STORE_01,0,0,Stormy,17.1,Electronics,13.65,22.2,97,26,5
2026-01-26,SKU_010,21,STORE_02,0,0,Stormy,17.1,Apparel,54.66,105.41,220,66,9
2026-01-26,SKU_011,10,STORE_02,0,0,Stormy,17.1,Home & Kitchen,41.13,78.19,257,73,13
2026-01-26,SKU_012,21,STORE_02,0,0,Stormy,17.1,Home & Kitchen,138.43,215.85,73,53,5
2026-01-26,SKU_013,19,STORE_01,0,0,Stormy,17.1,Groceries,63.38,95.43,292,53,8
2026-01-26,SKU_014,14,STORE_03,0,0,Stormy,17.1,Groceries,114.03,157.27,120,69,7
2026-01-26,SKU_015,11,STORE_03,0,0,Stormy,17.1,Home & Kitchen,28.9,40.43,190,49,3
2026-01-26,SKU_016,10,STORE_02,0,0,Stormy,17.1,Home & Kitchen,66.47,120.94,211,98,3
2026-01-26,SKU_017,19,STORE_01,0,0,Stormy,17.1,Electronics,97.91,176.78,209,72,3
2026-01-26,SKU_018,23,STORE_02,0,0,Stormy,17.1,Groceries,129.16,218.5,226,56,14
2026-01-26,SKU_019,29,STORE_02,0,0,Stormy,17.1,Apparel,107.94,154.53,202,92,8
2026-01-26,SKU_020,8,STORE_01,0,0,Stormy,17.1,Apparel,91.87,157.08,203,69,8
2026-01-27,SKU_001,3,STORE_01,0,0,Sunny,17.8,Groceries,89.11,173.34,225,59,3
2026-01-27,SKU_002,17,STORE_01,0,0,Sunny,17.8,Groceries,93.67,139.52,92,48,10
2026-01-27,SKU_003,10,STORE_02,0,0,Sunny,17.8,Apparel,76.77,144.31,39,57,13
2026-01-27,SKU_004,16,STORE_03,0,0,Sunny,17.8,Apparel,50.71,93.58,178,31,14
2026-01-27,SKU_005,12,STORE_01,0,0,Sunny,17.8,Home & Kitchen,144.78,283.08,13,91,9
2026-01-27,SKU_006,21,STORE_02,0,0,Sunny,17.8,Home & Kitchen,34.27,61.62,116,37,13
2026-01-27,SKU_007,9,STORE_01,0,0,Sunny,17.8,Groceries,63.35,111.77,59,50,13
2026-01-27,SKU_008,11,STORE_02,0,0,Sunny,17.8,Apparel,77.29,104.6,103,100,13
2026-01-27,SKU_009,23,STORE_02,0,0,Sunny,17.8,Electronics,13.65,22.2,97,26,5
2026-01-27,SKU_010,14,STORE_03,0,0,Sunny,17.8,Apparel,54.66,105.41,220,66,9
2026-01-27,SKU_011,21,STORE_03,0,0,Sunny,17.8,Home & Kitchen,41.13,78.19,257,73,13
2026-01-27,SKU_012,0,STORE_01,0,0,Sunny,17.8,Home & Kitchen,138.43,215.85,73,53,5
2026-01-27,SKU_013,18,STORE_01,0,0,Sunny,17.8,Groceries,63.38,95.43,292,53,8
2026-01-27,SKU_014,16,STORE_01,0,0,Sunny,17.8,Groceries,114.03,157.27,120,69,7
2026-01-27,SKU_015,25,STORE_03,0,0,Sunny,17.8,Home & Kitchen,28.9,40.43,190,49,3
2026-01-27,SKU_016,25,STORE_01,0,0,Sunny,17.8,Home & Kitchen,66.47,120.94,211,98,3
2026-01-27,SKU_017,1,STORE_01,0,0,Sunny,17.8,Electronics,97.91,176.78,209,72,3
2026-01-27,SKU_018,15,STORE_03,0,0,Sunny,17.8,Groceries,129.16,218.5,226,56,14
2026-01-27,SKU_019,6,STORE_01,0,0,Sunny,17.8,Apparel,107.94,154.53,202,92,8
2026-01-27,SKU_020,7,STORE_01,0,0,Sunny,17.8,Apparel,91.87,157.08,203,69,8
2026-01-28,SKU_001,31,STORE_02,0,0,Sunny,24.1,Groceries,89.11,173.34,225,59,3
2026-01-28,SKU_002,26,STORE_02,0,0,Sunny,24.1,Groceries,93.67,139.52,92,48,10
2026-01-28,SKU_003,30,STORE_02,0,0,Sunny,24.1,Apparel,76.77,144.31,39,57,13
2026-01-28,SKU_004,12,STORE_02,0,0,Sunny,24.1,Apparel,50.71,93.58,178,31,14
2026-01-28,SKU_005,26,STORE_03,0,0,Sunny,24.1,Home & Kitchen,144.78,283.08,13,91,9
2026-01-28,SKU_006,14,STORE_03,0,0,Sunny,24.1,Home & Kitchen,34.27,61.62,116,37,13
2026-01-28,SKU_007,27,STORE_03,0,0,Sunny,24.1,Groceries,63.35,111.77,59,50,13
2026-01-28,SKU_008,17,STORE_01,0,0,Sunny,24.1,Apparel,77.29,104.6,103,100,13
2026-01-28,SKU_009,12,STORE_03,0,0,Sunny,24.1,Electronics,13.65,22.2,97,26,5
2026-01-28,SKU_010,25,STORE_02,0,0,Sunny,24.1,Apparel,54.66,105.41,220,66,9
2026-01-28,SKU_011,26,STORE_03,0,0,Sunny,24.1,Home & Kitchen,41.13,78.19,257,73,13
2026-01-28,SKU_012,3,STORE_02,0,0,Sunny,24.1,Home & Kitchen,138.43,215.85,73,53,5
2026-01-28,SKU_013,22,STORE_01,0,0,Sunny,24.1,Groceries,63.38,95.43,292,53,8
2026-01-28,SKU_014,28,STORE_03,0,0,Sunny,24.1,Groceries,114.03,157.27,120,69,7
2026-01-28,SKU_015,7,STORE_01,0,0,Sunny,24.1,Home & Kitchen,28.9,40.43,190,49,3
2026-01-28,SKU_016,28,STORE_01,0,0,Sunny,24.1,Home & Kitchen,66.47,120.94,211,98,3
2026-01-28,SKU_017,17,STORE_01,0,0,Sunny,24.1,Electronics,97.91,176.78,209,72,3
2026-01-28,SKU_018,19,STORE_02,0,0,Sunny,24.1,Groceries,129.16,218.5,226,56,14
2026-01-28,SKU_019,22,STORE_01,0,0,Sunny,24.1,Apparel,107.94,154.53,202,92,8
2026-01-28,SKU_020,20,STORE_02,0,0,Sunny,24.1,Apparel,91.87,157.08,203,69,8
2026-01-29,SKU_001,17,STORE_01,0,0,Sunny,16.5,Groceries,89.11,173.34,225,59,3
2026-01-29,SKU_002,23,STORE_01,0,0,Sunny,16.5,Groceries,93.67,139.52,92,48,10
2026-01-29,SKU_003,24,STORE_02,0,0,Sunny,16.5,Apparel,76.77,144.31,39,57,13
2026-01-29,SKU_004,17,STORE_03,0,0,Sunny,16.5,Apparel,50.71,93.58,178,31,14
2026-01-29,SKU_005,24,STORE_01,0,0,Sunny,16.5,Home & Kitchen,144.78,283.08,13,91,9
2026-01-29,SKU_006,25,STORE_02,0,0,Sunny,16.5,Home & Kitchen,34.27,61.62,116,37,13
2026-01-29,SKU_007,25,STORE_02,0,0,Sunny,16.5,Groceries,63.35,111.77,59,50,13
2026-01-29,SKU_008,25,STORE_01,0,0,Sunny,16.5,Apparel,77.29,104.6,103,100,13
2026-01-29,SKU_009,35,STORE_03,0,0,Sunny,16.5,Electronics,13.65,22.2,97,26,5
2026-01-29,SKU_010,13,STORE_03,0,0,Sunny,16.5,Apparel,54.66,105.41,220,66,9
2026-01-29,SKU_011,20,STORE_02,0,0,Sunny,16.5,Home & Kitchen,41.13,78.19,257,73,13
2026-01-29,SKU_012,20,STORE_01,0,0,Sunny,16.5,Home & Kitchen,138.43,215.85,73,53,5
2026-01-29,SKU_013,27,STORE_02,0,0,Sunny,16.5,Groceries,63.38,95.43,292,53,8
2026-01-29,SKU_014,9,STORE_03,0,0,Sunny,16.5,Groceries,114.03,157.27,120,69,7
2026-01-29,SKU_015,9,STORE_01,0,0,Sunny,16.5,Home & Kitchen,28.9,40.43,190,49,3
2026-01-29,SKU_016,15,STORE_03,0,0,Sunny,16.5,Home & Kitchen,66.47,120.94,211,98,3
2026-01-29,SKU_017,4,STORE_02,0,0,Sunny,16.5,Electronics,97.91,176.78,209,72,3
2026-01-29,SKU_018,12,STORE_02,0,0,Sunny,16.5,Groceries,129.16,218.5,226,56,14
2026-01-29,SKU_019,25,STORE_02,0,0,Sunny,16.5,Apparel,107.94,154.53,202,92,8
2026-01-29,SKU_020,17,STORE_03,0,0,Sunny,16.5,Apparel,91.87,157.08,203,69,8
2026-01-30,SKU_001,64,STORE_03,0,0,Clear,34.6,Groceries,89.11,173.34,225,59,3
2026-01-30,SKU_002,30,STORE_03,0,0,Clear,34.6,Groceries,93.67,139.52,92,48,10
2026-01-30,SKU_003,19,STORE_01,0,0,Clear,34.6,Apparel,76.77,144.31,39,57,13
2026-01-30,SKU_004,19,STORE_02,0,0,Clear,34.6,Apparel,50.71,93.58,178,31,14
2026-01-30,SKU_005,7,STORE_01,0,0,Clear,34.6,Home & Kitchen,144.78,283.08,13,91,9
2026-01-30,SKU_006,23,STORE_02,0,0,Clear,34.6,Home & Kitchen,34.27,61.62,116,37,13
2026-01-30,SKU_007,14,STORE_01,0,0,Clear,34.6,Groceries,63.35,111.77,59,50,13
2026-01-30,SKU_008,8,STORE_01,0,0,Clear,34.6,Apparel,77.29,104.6,103,100,13
2026-01-30,SKU_009,18,STORE_02,0,0,Clear,34.6,Electronics,13.65,22.2,97,26,5
2026-01-30,SKU_010,9,STORE_03,0,0,Clear,34.6,Apparel,54.66,105.41,220,66,9
2026-01-30,SKU_011,23,STORE_02,0,0,Clear,34.6,Home & Kitchen,41.13,78.19,257,73,13
2026-01-30,SKU_012,15,STORE_01,0,0,Clear,34.6,Home & Kitchen,138.43,215.85,73,53,5
2026-01-30,SKU_013,10,STORE_03,0,0,Clear,34.6,Groceries,63.38,95.43,292,53,8
2026-01-30,SKU_014,4,STORE_01,0,0,Clear,34.6,Groceries,114.03,157.27,120,69,7
2026-01-30,SKU_015,20,STORE_02,0,0,Clear,34.6,Home & Kitchen,28.9,40.43,190,49,3
2026-01-30,SKU_016,33,STORE_03,0,0,Clear,34.6,Home & Kitchen,66.47,120.94,211,98,3
2026-01-30,SKU_017,25,STORE_02,0,0,Clear,34.6,Electronics,97.91,176.78,209,72,3
2026-01-30,SKU_018,10,STORE_02,0,0,Clear,34.6,Groceries,129.16,218.5,226,56,14
2026-01-30,SKU_019,22,STORE_03,0,0,Clear,34.6,Apparel,107.94,154.53,202,92,8
2026-01-30,SKU_020,21,STORE_03,0,0,Clear,34.6,Apparel,91.87,157.08,203,69,8
2026-01-31,SKU_001,27,STORE_03,0,0,Clear,29.5,Groceries,89.11,173.34,225,59,3
2026-01-31,SKU_002,9,STORE_03,0,0,Clear,29.5,Groceries,93.67,139.52,92,48,10
2026-01-31,SKU_003,13,STORE_02,0,0,Clear,29.5,Apparel,76.77,144.31,39,57,13
2026-01-31,SKU_004,36,STORE_03,0,0,Clear,29.5,Apparel,50.71,93.58,178,31,14
2026-01-31,SKU_005,21,STORE_01,0,0,Clear,29.5,Home & Kitchen,144.78,283.08,13,91,9
2026-01-31,SKU_006,23,STORE_01,0,0,Clear,29.5,Home & Kitchen,34.27,61.62,116,37,13
2026-01-31,SKU_007,12,STORE_03,0,0,Clear,29.5,Groceries,63.35,111.77,59,50,13
2026-01-31,SKU_008,32,STORE_01,0,0,Clear,29.5,Apparel,77.29,104.6,103,100,13
2026-01-31,SKU_009,25,STORE_02,0,0,Clear,29.5,Electronics,13.65,22.2,97,26,5
2026-01-31,SKU_010,30,STORE_03,0,0,Clear,29.5,Apparel,54.66,105.41,220,66,9
2026-01-31,SKU_011,15,STORE_02,0,0,Clear,29.5,Home & Kitchen,41.13,78.19,257,73,13
2026-01-31,SKU_012,18,STORE_02,0,0,Clear,29.5,Home & Kitchen,138.43,215.85,73,53,5
2026-01-31,SKU_013,24,STORE_03,0,0,Clear,29.5,Groceries,63.38,95.43,292,53,8
2026-01-31,SKU_014,25,STORE_03,0,0,Clear,29.5,Groceries,114.03,157.27,120,69,7
2026-01-31,SKU_015,17,STORE_02,0,0,Clear,29.5,Home & Kitchen,28.9,40.43,190,49,3
2026-01-31,SKU_016,33,STORE_02,0,0,Clear,29.5,Home & Kitchen,66.47,120.94,211,98,3
2026-01-31,SKU_017,14,STORE_03,0,0,Clear,29.5,Electronics,97.91,176.78,209,72,3
2026-01-31,SKU_018,32,STORE_01,0,0,Clear,29.5,Groceries,129.16,218.5,226,56,14
2026-01-31,SKU_019,13,STORE_01,0,0,Clear,29.5,Apparel,107.94,154.53,202,92,8
2026-01-31,SKU_020,80,STORE_02,0,0,Clear,29.5,Apparel,91.87,157.08,203,69,8
2026-02-01,SKU_001,37,STORE_03,0,0,Rainy,33.9,Groceries,89.11,173.34,225,59,3
2026-02-01,SKU_002,133,STORE_02,0,0,Rainy,33.9,Groceries,93.67,139.52,92,48,10
2026-02-01,SKU_003,23,STORE_01,0,0,Rainy,33.9,Apparel,76.77,144.31,39,57,13
2026-02-01,SKU_004,139,STORE_03,0,0,Rainy,33.9,Apparel,50.71,93.58,178,31,14
2026-02-01,SKU_005,15,STORE_01,0,0,Rainy,33.9,Home & Kitchen,144.78,283.08,13,91,9
2026-02-01,SKU_006,36,STORE_01,0,0,Rainy,33.9,Home & Kitchen,34.27,61.62,116,37,13
2026-02-01,SKU_007,35,STORE_03,0,0,Rainy,33.9,Groceries,63.35,111.77,59,50,13
2026-02-01,SKU_008,17,STORE_02,0,0,Rainy,33.9,Apparel,77.29,104.6,103,100,13
2026-02-01,SKU_009,15,STORE_01,0,0,Rainy,33.9,Electronics,13.65,22.2,97,26,5
2026-02-01,SKU_010,7,STORE_01,0,0,Rainy,33.9,Apparel,54.66,105.41,220,66,9
2026-02-01,SKU_011,17,STORE_02,0,0,Rainy,33.9,Home & Kitchen,41.13,78.19,257,73,13
2026-02-01,SKU_012,21,STORE_03,0,0,Rainy,33.9,Home & Kitchen,138.43,215.85,73,53,5
2026-02-01,SKU_013,8,STORE_02,0,0,Rainy,33.9,Groceries,63.38,95.43,292,53,8
2026-02-01,SKU_014,75,STORE_02,0,0,Rainy,33.9,Groceries,114.03,157.27,120,69,7
2026-02-01,SKU_015,9,STORE_01,0,0,Rainy,33.9,Home & Kitchen,28.9,40.43,190,49,3
2026-02-01,SKU_016,13,STORE_03,0,0,Rainy,33.9,Home & Kitchen,66.47,120.94,211,98,3
2026-02-01,SKU_017,24,STORE_03,0,0,Rainy,33.9,Electronics,97.91,176.78,209,72,3
2026-02-01,SKU_018,32,STORE_02,0,0,Rainy,33.9,Groceries,129.16,218.5,226,56,14
2026-02-01,SKU_019,13,STORE_03,0,0,Rainy,33.9,Apparel,107.94,154.53,202,92,8
2026-02-01,SKU_020,25,STORE_02,0,0,Rainy,33.9,Apparel,91.87,157.08,203,69,8
2026-02-02,SKU_001,14,STORE_03,0,0,Sunny,31.8,Groceries,89.11,173.34,225,59,3
2026-02-02,SKU_002,14,STORE_02,0,0,Sunny,31.8,Groceries,93.67,139.52,92,48,10
2026-02-02,SKU_003,24,STORE_01,0,0,Sunny,31.8,Apparel,76.77,144.31,39,57,13
2026-02-02,SKU_004,6,STORE_01,0,0,Sunny,31.8,Apparel,50.71,93.58,178,31,14
2026-02-02,SKU_005,20,STORE_01,0,0,Sunny,31.8,Home & Kitchen,144.78,283.08,13,91,9
2026-02-02,SKU_006,2,STORE_03,0,0,Sunny,31.8,Home & Kitchen,34.27,61.62,116,37,13
2026-02-02,SKU_007,8,STORE_01,0,0,Sunny,31.8,Groceries,63.35,111.77,59,50,13
2026-02-02,SKU_008,28,STORE_01,0,0,Sunny,31.8,Apparel,77.29,104.6,103,100,13
2026-02-02,SKU_009,22,STORE_02,0,0,Sunny,31.8,Electronics,13.65,22.2,97,26,5
2026-02-02,SKU_010,25,STORE_01,0,0,Sunny,31.8,Apparel,54.66,105.41,220,66,9
2026-02-02,SKU_011,10,STORE_02,0,0,Sunny,31.8,Home & Kitchen,41.13,78.19,257,73,13
2026-02-02,SKU_012,14,STORE_01,0,0,Sunny,31.8,Home & Kitchen,138.43,215.85,73,53,5
2026-02-02,SKU_013,14,STORE_03,0,0,Sunny,31.8,Groceries,63.38,95.43,292,53,8
2026-02-02,SKU_014,16,STORE_02,0,0,Sunny,31.8,Groceries,114.03,157.27,120,69,7
2026-02-02,SKU_015,22,STORE_03,0,0,Sunny,31.8,Home & Kitchen,28.9,40.43,190,49,3
2026-02-02,SKU_016,28,STORE_03,0,0,Sunny,31.8,Home & Kitchen,66.47,120.94,211,98,3
2026-02-02,SKU_017,5,STORE_03,0,0,Sunny,31.8,Electronics,97.91,176.78,209,72,3
2026-02-02,SKU_018,31,STORE_03,0,0,Sunny,31.8,Groceries,129.16,218.5,226,56,14
2026-02-02,SKU_019,16,STORE_02,0,0,Sunny,31.8,Apparel,107.94,154.53,202,92,8
2026-02-02,SKU_020,2,STORE_03,0,0,Sunny,31.8,Apparel,91.87,157.08,203,69,8
2026-02-03,SKU_001,20,STORE_01,0,0,Stormy,32.5,Groceries,89.11,173.34,225,59,3
2026-02-03,SKU_002,14,STORE_01,0,0,Stormy,32.5,Groceries,93.67,139.52,92,48,10
2026-02-03,SKU_003,28,STORE_03,0,0,Stormy,32.5,Apparel,76.77,144.31,39,57,13
2026-02-03,SKU_004,8,STORE_01,0,0,Stormy,32.5,Apparel,50.71,93.58,178,31,14
2026-02-03,SKU_005,26,STORE_03,0,0,Stormy,32.5,Home & Kitchen,144.78,283.08,13,91,9
2026-02-03,SKU_006,13,STORE_03,0,0,Stormy,32.5,Home & Kitchen,34.27,61.62,116,37,13
2026-02-03,SKU_007,2,STORE_01,0,0,Stormy,32.5,Groceries,63.35,111.77,59,50,13
2026-02-03,SKU_008,18,STORE_03,0,0,Stormy,32.5,Apparel,77.29,104.6,103,100,13
2026-02-03,SKU_009,2,STORE_01,0,0,Stormy,32.5,Electronics,13.65,22.2,97,26,5
2026-02-03,SKU_010,25,STORE_03,0,0,Stormy,32.5,Apparel,54.66,105.41,220,66,9
2026-02-03,SKU_011,15,STORE_01,0,0,Stormy,32.5,Home & Kitchen,41.13,78.19,257,73,13
2026-02-03,SKU_012,13,STORE_01,0,0,Stormy,32.5,Home & Kitchen,138.43,215.85,73,53,5
2026-02-03,SKU_013,20,STORE_01,0,0,Stormy,32.5,Groceries,63.38,95.43,292,53,8
2026-02-03,SKU_014,14,STORE_02,0,0,Stormy,32.5,Groceries,114.03,157.27,120,69,7
2026-02-03,SKU_015,9,STORE_03,0,0,Stormy,32.5,Home & Kitchen,28.9,40.43,190,49,3
2026-02-03,SKU_016,25,STORE_01,0,0,Stormy,32.5,Home & Kitchen,66.47,120.94,211,98,3
2026-02-03,SKU_017,22,STORE_02,0,0,Stormy,32.5,Electronics,97.91,176.78,209,72,3
2026-02-03,SKU_018,7,STORE_02,0,0,Stormy,32.5,Groceries,129.16,218.5,226,56,14
2026-02-03,SKU_019,23,STORE_02,0,0,Stormy,32.5,Apparel,107.94,154.53,202,92,8
2026-02-03,SKU_020,25,STORE_01,0,0,Stormy,32.5,Apparel,91.87,157.08,203,69,8
2026-02-04,SKU_001,20,STORE_01,0,0,Sunny,19.9,Groceries,89.11,173.34,225,59,3
2026-02-04,SKU_002,4,STORE_03,0,0,Sunny,19.9,Groceries,93.67,139.52,92,48,10
2026-02-04,SKU_003,17,STORE_03,0,0,Sunny,19.9,Apparel,76.77,144.31,39,57,13
2026-02-04,SKU_004,20,STORE_01,0,0,Sunny,19.9,Apparel,50.71,93.58,178,31,14
2026-02-04,SKU_005,13,STORE_01,0,0,Sunny,19.9,Home & Kitchen,144.78,283.08,13,91,9
2026-02-04,SKU_006,4,STORE_03,0,0,Sunny,19.9,Home & Kitchen,34.27,61.62,116,37,13
2026-02-04,SKU_007,27,STORE_03,0,0,Sunny,19.9,Groceries,63.35,111.77,59,50,13
2026-02-04,SKU_008,9,STORE_03,0,0,Sunny,19.9,Apparel,77.29,104.6,103,100,13
2026-02-04,SKU_009,17,STORE_01,0,0,Sunny,19.9,Electronics,13.65,22.2,97,26,5
2026-02-04,SKU_010,28,STORE_02,0,0,Sunny,19.9,Apparel,54.66,105.41,220,66,9
2026-02-04,SKU_011,4,STORE_03,0,0,Sunny,19.9,Home & Kitchen,41.13,78.19,257,73,13
2026-02-04,SKU_012,14,STORE_03,0,0,Sunny,19.9,Home & Kitchen,138.43,215.85,73,53,5
2026-02-04,SKU_013,16,STORE_03,0,0,Sunny,19.9,Groceries,63.38,95.43,292,53,8
2026-02-04,SKU_014,13,STORE_01,0,0,Sunny,19.9,Groceries,114.03,157.27,120,69,7
2026-02-04,SKU_015,18,STORE_01,0,0,Sunny,19.9,Home & Kitchen,28.9,40.43,190,49,3
2026-02-04,SKU_016,1,STORE_02,0,0,Sunny,19.9,Home & Kitchen,66.47,120.94,211,98,3
2026-02-04,SKU_017,10,STORE_02,0,0,Sunny,19.9,Electronics,97.91,176.78,209,72,3
2026-02-04,SKU_018,29,STORE_03,0,0,Sunny,19.9,Groceries,129.16,218.5,226,56,14
2026-02-04,SKU_019,14,STORE_03,0,0,Sunny,19.9,Apparel,107.94,154.53,202,92,8
2026-02-04,SKU_020,19,STORE_02,0,0,Sunny,19.9,Apparel,91.87,157.08,203,69,8
2026-02-05,SKU_001,10,STORE_02,0,0,Stormy,22.1,Groceries,89.11,173.34,225,59,3
2026-02-05,SKU_002,10,STORE_01,0,0,Stormy,22.1,Groceries,93.67,139.52,92,48,10
2026-02-05,SKU_003,28,STORE_01,0,0,Stormy,22.1,Apparel,76.77,144.31,39,57,13
2026-02-05,SKU_004,19,STORE_02,0,0,Stormy,22.1,Apparel,50.71,93.58,178,31,14
2026-02-05,SKU_005,27,STORE_02,0,0,Stormy,22.1,Home & Kitchen,144.78,283.08,13,91,9
2026-02-05,SKU_006,6,STORE_03,0,0,Stormy,22.1,Home & Kitchen,34.27,61.62,116,37,13
2026-02-05,SKU_007,5,STORE_01,0,0,Stormy,22.1,Groceries,63.35,111.77,59,50,13
